,Name,Address,Query,Place URL,Latitude,Longitude
26495,Cyber Crime Police Station Bankura,"State police ·  · Cyber Crime Police Station, Bankura Machantala Mini Market Head Post Office Rd","police station in Bankura, West Bengal",https://www.google.com/maps/place/Cyber+Crime+Police+Station+Bankura/data=!4m7!3m6!1s0x39f7a52e3ca91a11:0x8e5df82bff4c478d!8m2!3d23.2342926!4d87.0636388!16s%2Fg%2F11s4wfcj9z!19sChIJERqpPC6l9zkRjUdM_yv4XY4?authuser=0&hl=en&rclk=1,23.2342926,87.0636388
26496,Office Of The Superintendent Of Police Bankura,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Office+Of+The+Superintendent+Of+Police+Bankura/data=!4m7!3m6!1s0x39f7a58ac05d4d1b:0x721a858597b2ced0!8m2!3d23.2354659!4d87.056284!16s%2Fg%2F11d_2h8fxg!19sChIJG01dwIql9zkR0M6yl4WFGnI?authuser=0&hl=en&rclk=1,23.2354659,87.056284
26497,"District Police Lines, Bankura",,"police station in Bankura, West Bengal","https://www.google.com/maps/place/District+Police+Lines,+Bankura/data=!4m7!3m6!1s0x39f7af604499b7bd:0x95a0e4650d1aa5ad!8m2!3d23.2340363!4d87.0606751!16s%2Fg%2F11ddx6l5xr!19sChIJvbeZRGCv9zkRraUaDWXkoJU?authuser=0&hl=en&rclk=1",23.2340363,87.0606751
26498,District Police Control Room,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/District+Police+Control+Room/data=!4m7!3m6!1s0x39f7af60b8a48469:0xa8551703b9bf8bf4!8m2!3d23.2344144!4d87.0583099!16s%2Fg%2F11c2nq_3l5!19sChIJaYSkuGCv9zkR9Iu_uQMXVag?authuser=0&hl=en&rclk=1,23.2344144,87.0583099
26499,Bankura Police Consumer COPERATIVE,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+Police+Consumer+COPERATIVE/data=!4m7!3m6!1s0x39f7af6041374775:0xeea24807324709dc!8m2!3d23.2340405!4d87.0610357!16s%2Fg%2F11c2lb3s_2!19sChIJdUc3QWCv9zkR3AlHMgdIou4?authuser=0&hl=en&rclk=1,23.2340405,87.0610357
26500,District Police Reserve Office,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/District+Police+Reserve+Office/data=!4m7!3m6!1s0x39f7af6058412033:0x91c2d5c29d558183!8m2!3d23.2337711!4d87.0600211!16s%2Fg%2F11c2npn6kq!19sChIJMyBBWGCv9zkRg4FVncLVwpE?authuser=0&hl=en&rclk=1,23.2337711,87.0600211
26501,Bankura Sadar Police Station,Rabindra Sarani Rd,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+Sadar+Police+Station/data=!4m7!3m6!1s0x39f7a5897605b175:0x3abbaf22d13d735b!8m2!3d23.2290173!4d87.0650019!16s%2Fg%2F11bw21ryz5!19sChIJdbEFdoml9zkRW3M90SKvuzo?authuser=0&hl=en&rclk=1,23.2290173,87.0650019
26502,D.I.B Office Bankura,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/D.I.B+Office+Bankura/data=!4m7!3m6!1s0x39f7afdd2e9c23b9:0x5ac71ca952e05e54!8m2!3d23.2341292!4d87.060866!16s%2Fg%2F11j1dl9tp6!19sChIJuSOcLt2v9zkRVF7gUqkcx1o?authuser=0&hl=en&rclk=1,23.2341292,87.060866
26503,Bishnupur Police Station,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Bishnupur+Police+Station/data=!4m7!3m6!1s0x39f7915f4ce4aff1:0x3d62268db8f38c5f!8m2!3d23.0749092!4d87.3170146!16s%2Fg%2F124ykq4gw!19sChIJ8a_kTF-R9zkRX4zzuI0mYj0?authuser=0&hl=en&rclk=1,23.0749092,87.3170146
26504,Chhatna Police Station,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Chhatna+Police+Station/data=!4m7!3m6!1s0x39f7aa336d37afc3:0x396a0329e9918d00!8m2!3d23.3074832!4d86.9687767!16s%2Fg%2F12642tk6d!19sChIJw683bTOq9zkRAI2R6SkDajk?authuser=0&hl=en&rclk=1,23.3074832,86.9687767
26505,C.TOP Out Post,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/C.TOP+Out+Post/data=!4m7!3m6!1s0x39f7af5aea8d8667:0x26a12f6b0d27921e!8m2!3d23.2460314!4d87.0538045!16s%2Fg%2F11g8xdrz5j!19sChIJZ4aN6lqv9zkRHpInDWsvoSY?authuser=0&hl=en&rclk=1,23.2460314,87.0538045
26506,Barjora Police Station,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Barjora+Police+Station/data=!4m7!3m6!1s0x39f7743f24a31769:0xf92e5f17ea57791!8m2!3d23.4253995!4d87.2836297!16s%2Fg%2F1tlqndd9!19sChIJaRejJD909zkRkXelfvHlkg8?authuser=0&hl=en&rclk=1,23.4253995,87.2836297
26507,"CID Office, Bankura",,"police station in Bankura, West Bengal","https://www.google.com/maps/place/CID+Office,+Bankura/data=!4m7!3m6!1s0x39f7a58aed727ff3:0x3040eeef2625119e!8m2!3d23.233817!4d87.0637922!16s%2Fg%2F11hbkbbs9s!19sChIJ839y7Yql9zkRnhElJu_uQDA?authuser=0&hl=en&rclk=1",23.233817,87.0637922
26508,Simlapal Police Station,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/Simlapal+Police+Station/data=!4m7!3m6!1s0x39f7c6253e2aa40d:0xa80e652dca6c19df!8m2!3d22.9130773!4d87.0711692!16s%2Fg%2F11b6x81dnt!19sChIJDaQqPiXG9zkR3xlsyi1lDqg?authuser=0&hl=en&rclk=1,22.9130773,87.0711692
26509,মহিলা পুলিশ থানা,,"police station in Bankura, West Bengal",https://www.google.com/maps/place/%E0%A6%AE%E0%A6%B9%E0%A6%BF%E0%A6%B2%E0%A6%BE+%E0%A6%AA%E0%A7%81%E0%A6%B2%E0%A6%BF%E0%A6%B6+%E0%A6%A5%E0%A6%BE%E0%A6%A8%E0%A6%BE/data=!4m7!3m6!1s0x39f7a589a1c5555d:0x92fbaad8fd06eb67!8m2!3d23.2285006!4d87.0647286!16s%2Fg%2F11fylwczpv!19sChIJXVXFoYml9zkRZ-sG_diq-5I?authuser=0&hl=en&rclk=1,23.2285006,87.0647286
26510,Bankura DSB Sub Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+DSB+Sub+Post+Office/data=!4m7!3m6!1s0x39f7a5f70da49775:0x704f67a2b5145a82!8m2!3d23.2461783!4d87.0654532!16s%2Fg%2F11fy5dkcz0!19sChIJdZekDfel9zkRgloUtaJnT3A?authuser=0&hl=en&rclk=1,23.2461783,87.0654532
26511,Bankura Sub Post Office,"Post office · 63H9+767, Rabindra Sarani Road","post office in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+Sub+Post+Office/data=!4m7!3m6!1s0x39f7a58ecf5bf797:0x1786d145df358ca6!8m2!3d23.2281597!4d87.068042!16s%2Fg%2F11c2nh63tw!19sChIJl_dbz46l9zkRpow130XRhhc?authuser=0&hl=en&rclk=1,23.2281597,87.068042
26512,Kesiakole Sub Post Office,"Post office · 63QH+675, Bypass road, sati-ghat, Toward Bankura samsan","post office in Bankura, West Bengal",https://www.google.com/maps/place/Kesiakole+Sub+Post+Office/data=!4m7!3m6!1s0x39f7a50dfba60b99:0x2aecbe02cc51909d!8m2!3d23.2380235!4d87.0782353!16s%2Fg%2F11h04mbh8l!19sChIJmQum-w2l9zkRnZBRzAK-7Co?authuser=0&hl=en&rclk=1,23.2380235,87.0782353
26513,Lokepur Sub Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Lokepur+Sub+Post+Office/data=!4m7!3m6!1s0x39f7af6c6b9714e5:0x9ef8e256a878b4e5!8m2!3d23.2284935!4d87.045987!16s%2Fg%2F11ddyj52lq!19sChIJ5RSXa2yv9zkR5bR4qFbi-J4?authuser=0&hl=en&rclk=1,23.2284935,87.045987
26514,Kenduadihi Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Kenduadihi+Post+Office/data=!4m7!3m6!1s0x39f7af41a37bffff:0x31b61f5bd3ea06d6!8m2!3d23.238027!4d87.0458947!16s%2Fg%2F11txv23lvq!19sChIJ__97o0Gv9zkR1gbq01sftjE?authuser=0&hl=en&rclk=1,23.238027,87.0458947
26515,Sanbandha Branch Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Sanbandha+Branch+Post+Office/data=!4m7!3m6!1s0x39f7a5b7a12d22a9:0xfeefc71205042412!8m2!3d23.2337736!4d87.0939459!16s%2Fg%2F11gfh9kvz_!19sChIJqSItobel9zkREiQEBRLH7_4?authuser=0&hl=en&rclk=1,23.2337736,87.0939459
26516,Bankura Post office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+Post+office/data=!4m7!3m6!1s0x3a029d6bb314cc89:0x159ccaf1c54ec5cd!8m2!3d22.5120812!4d87.9609143!16s%2Fg%2F11thkdn2fm!19sChIJicwUs2udAjoRzcVOxfHKnBU?authuser=0&hl=en&rclk=1,22.5120812,87.9609143
26517,Pilgrim Road sub Post Office,Pilgrim Road sub Post Office,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Pilgrim+Road+sub+Post+Office/data=!4m7!3m6!1s0x39f7a5bb3fe53a61:0x2a985d2420af8b9!8m2!3d23.2310487!4d87.0790133!16s%2Fg%2F11jh_gqd2m!19sChIJYTrlP7ul9zkRufgKQtKFqQI?authuser=0&hl=en&rclk=1,23.2310487,87.0790133
26518,Junbedia Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Junbedia+Post+Office/data=!4m7!3m6!1s0x39f7a57123393ac3:0xd9b427f5f92355c7!8m2!3d23.2510444!4d87.0648902!16s%2Fg%2F11v69yslyb!19sChIJwzo5I3Gl9zkRx1Uj-fUntNk?authuser=0&hl=en&rclk=1,23.2510444,87.0648902
26519,Salboni Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Salboni+Post+Office/data=!4m7!3m6!1s0x39f7af97e1f7d00b:0x1f887562f9f6225c!8m2!3d23.2545139!4d87.0232997!16s%2Fg%2F11g0t8wsqv!19sChIJC9D34Zev9zkRXCL2-WJ1iB8?authuser=0&hl=en&rclk=1,23.2545139,87.0232997
26520,Onda Sub Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Onda+Sub+Post+Office/data=!4m7!3m6!1s0x39f7bd3dfdc47707:0xe980affc15967828!8m2!3d23.1436141!4d87.1970198!16s%2Fg%2F11cn5rtmfb!19sChIJB3fE_T299zkRKHiWFfyvgOk?authuser=0&hl=en&rclk=1,23.1436141,87.1970198
26521,Bhadul Branch Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Bhadul+Branch+Post+Office/data=!4m7!3m6!1s0x39f7a50037e27fef:0xacc77de4ff1b44ff!8m2!3d23.2204898!4d87.0939848!16s%2Fg%2F11vm528m59!19sChIJ73_iNwCl9zkR_0Qb_-R9x6w?authuser=0&hl=en&rclk=1,23.2204898,87.0939848
26522,Mankanali Post Office,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Mankanali+Post+Office/data=!4m7!3m6!1s0x39f7a846c7e5f7d3:0xcf064c6fda9c6163!8m2!3d22.7127334!4d86.9414117!16s%2Fg%2F11f03s_8ty!19sChIJ0_flx0ao9zkRY2Gc2m9MBs8?authuser=0&hl=en&rclk=1,22.7127334,86.9414117
26523,Marketing King,Marketing King,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Marketing+King/data=!4m7!3m6!1s0x39f7af6c7c41c919:0xc4e5c6fd0944a423!8m2!3d23.238041!4d87.0423026!16s%2Fg%2F11x0x4bt0m!19sChIJGclBfGyv9zkRI6RECf3G5cQ?authuser=0&hl=en&rclk=1,23.238041,87.0423026
26524,Bankura RMS,,"post office in Bankura, West Bengal",https://www.google.com/maps/place/Bankura+RMS/data=!4m7!3m6!1s0x39f7a500198aacaf:0x8ee6cbbfacf64027!8m2!3d23.2233632!4d87.0772327!16s%2Fg%2F11wvkkj_0k!19sChIJr6yKGQCl9zkRJ0D2rL_L5o4?authuser=0&hl=en&rclk=1,23.2233632,87.0772327
26525,Green Garden Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Green+Garden+Park/data=!4m7!3m6!1s0x39f7a5c0dcff79c3:0x383e31ce034f02ed!8m2!3d23.2402176!4d87.0848968!16s%2Fg%2F1th0ws7d!19sChIJw3n_3MCl9zkR7QJPA84xPjg?authuser=0&hl=en&rclk=1,23.2402176,87.0848968
26526,Nazrul Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Nazrul+Park/data=!4m7!3m6!1s0x39f7a5f30573ed41:0xd225f8db6cbf493d!8m2!3d23.238461!4d87.0693577!16s%2Fg%2F11c1n3gxxb!19sChIJQe1zBfOl9zkRPUm_bNv4JdI?authuser=0&hl=en&rclk=1,23.238461,87.0693577
26527,Pratapbagan Park,"Park ·  · 63V6+WWC, Sarani Number 8","park in Bankura, West Bengal",https://www.google.com/maps/place/Pratapbagan+Park/data=!4m7!3m6!1s0x39f7a533fd9e5fc5:0xff3bfd84c4cdd796!8m2!3d23.2448007!4d87.062267!16s%2Fg%2F11h1zdkwc4!19sChIJxV-e_TOl9zkRltfNxIT9O_8?authuser=0&hl=en&rclk=1,23.2448007,87.062267
26528,Nehru Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Nehru+Park/data=!4m7!3m6!1s0x39f7af337e5ea0cb:0x83061d6cf3157361!8m2!3d23.2332877!4d87.0602664!16s%2Fg%2F11ffltxd3j!19sChIJy6BefjOv9zkRYXMV82wdBoM?authuser=0&hl=en&rclk=1,23.2332877,87.0602664
26529,Mohanbagan Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Mohanbagan+Park/data=!4m7!3m6!1s0x39f7a58b16954349:0xd36863a8c24ea154!8m2!3d23.2341442!4d87.0659255!16s%2Fg%2F11f1llgvhn!19sChIJSUOVFoul9zkRVKFOwqhjaNM?authuser=0&hl=en&rclk=1,23.2341442,87.0659255
26530,Banpukuria Deer Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Banpukuria+Deer+Park/data=!4m7!3m6!1s0x39f647f7deebe41f:0x5a79e6b791bdeced!8m2!3d22.9678875!4d86.7301094!16s%2Fg%2F124yglqb7!19sChIJH-Tr3vdH9jkR7ey9kbfmeVo?authuser=0&hl=en&rclk=1,22.9678875,86.7301094
26531,Chandmaridanga Children's Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Chandmaridanga+Children%27s+Park/data=!4m7!3m6!1s0x39f7af6768dcca1b:0x7f5b13bf043fcb0c!8m2!3d23.2349363!4d87.0559325!16s%2Fg%2F11dxkbkz35!19sChIJG8rcaGev9zkRDMs_BL8TW38?authuser=0&hl=en&rclk=1,23.2349363,87.0559325
26532,Vivekananda Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Vivekananda+Park/data=!4m7!3m6!1s0x39f7af6712e47317:0xa087849e7d53e9d0!8m2!3d23.2342187!4d87.0557968!16s%2Fg%2F11f0x02fvz!19sChIJF3PkEmev9zkR0OlTfZ6Eh6A?authuser=0&hl=en&rclk=1,23.2342187,87.0557968
26533,Pranabananda Pally Children's Park,"Park · 62QP+6P4, 284/70, Gobindanagar Bustand Rd","park in Bankura, West Bengal",https://www.google.com/maps/place/Pranabananda+Pally+Children%27s+Park/data=!4m7!3m6!1s0x39f7af3fcb5a4fcf:0xfda570ad379eb610!8m2!3d23.2366526!4d87.0402048!16s%2Fg%2F11cs9lvfnr!19sChIJz09ayz-v9zkRELaeN61wpf0?authuser=0&hl=en&rclk=1,23.2366526,87.0402048
26534,Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Park/data=!4m7!3m6!1s0x39f7af19c6f88d0d:0x5c16e2d021cd0fa7!8m2!3d23.233316!4d87.0554334!16s%2Fg%2F11fr7dqc8k!19sChIJDY34xhmv9zkRpw_NIdDiFlw?authuser=0&hl=en&rclk=1,23.233316,87.0554334
26535,Sakti Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Sakti+Park/data=!4m7!3m6!1s0x39f7a5f48b92d595:0xe68366085a408f02!8m2!3d23.2386764!4d87.066406!16s%2Fg%2F11dxk_9zst!19sChIJldWSi_Sl9zkRAo9AWghmg-Y?authuser=0&hl=en&rclk=1,23.2386764,87.066406
26536,Chenchuriya Eco Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Chenchuriya+Eco+Park/data=!4m7!3m6!1s0x39f7b9954fcf1b1f:0x9236c89efa6c94cc!8m2!3d23.0467172!4d87.0829478!16s%2Fg%2F11c701x9w3!19sChIJHxvPT5W59zkRzJRs-p7INpI?authuser=0&hl=en&rclk=1,23.0467172,87.0829478
26537,Traffic Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Traffic+Park/data=!4m7!3m6!1s0x39f7af6767693e19:0xaf3c4233f647d2fc!8m2!3d23.2354098!4d87.0561884!16s%2Fg%2F11f_j8kk5k!19sChIJGT5pZ2ev9zkR_NJH9jNCPK8?authuser=0&hl=en&rclk=1,23.2354098,87.0561884
26538,দ্বারকেশ্বর উদ্যান,,"park in Bankura, West Bengal",https://www.google.com/maps/place/%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A6%95%E0%A7%87%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%B0+%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8/data=!4m7!3m6!1s0x39f7af060c1aad21:0x68f430d11e5c84d7!8m2!3d23.2219589!4d87.0321589!16s%2Fg%2F11h5dmywhj!19sChIJIa0aDAav9zkR14RcHtEw9Gg?authuser=0&hl=en&rclk=1,23.2219589,87.0321589
26539,Millanpally Children's Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Millanpally+Children%27s+Park/data=!4m7!3m6!1s0x39f7af3d26aa01b7:0x519a4b1f4efe8d61!8m2!3d23.2438818!4d87.0389797!16s%2Fg%2F11hm18j408!19sChIJtwGqJj2v9zkRYY3-Th9LmlE?authuser=0&hl=en&rclk=1,23.2438818,87.0389797
26540,Bishwa Bangla gate and park,"Park ·  · 63QJ+25F, Sukanta Pally, Satighat Bypass Road, Panchbaga Bypass Rd","park in Bankura, West Bengal",https://www.google.com/maps/place/Bishwa+Bangla+gate+and+park/data=!4m7!3m6!1s0x39f7a55f9417090b:0x6e37dde1b7229a7b!8m2!3d23.2375568!4d87.0804272!16s%2Fg%2F11hdpmylxw!19sChIJCwkXlF-l9zkRe5oit-HdN24?authuser=0&hl=en&rclk=1,23.2375568,87.0804272
26541,ANATH BONDHU PARK,,"park in Bankura, West Bengal",https://www.google.com/maps/place/ANATH+BONDHU+PARK/data=!4m7!3m6!1s0x39f7a593ad7523f1:0x4679812f4674fda9!8m2!3d23.2293352!4d87.0656218!16s%2Fg%2F11hzsmzp5b!19sChIJ8SN1rZOl9zkRqf10Ri-BeUY?authuser=0&hl=en&rclk=1,23.2293352,87.0656218
26542,Lokepur River Valley,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Lokepur+River+Valley/data=!4m7!3m6!1s0x39f7af12135af395:0x72e85a126f98acce!8m2!3d23.2246773!4d87.0386461!16s%2Fg%2F11f04dtsvz!19sChIJlfNaExKv9zkRzqyYbxJa6HI?authuser=0&hl=en&rclk=1,23.2246773,87.0386461
26543,Sabuj Sathi Udyan Children's Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Sabuj+Sathi+Udyan+Children%27s+Park/data=!4m7!3m6!1s0x39f7afc69651a157:0x58504165b1345c4e!8m2!3d23.2247731!4d87.0394773!16s%2Fg%2F11fnr1sklj!19sChIJV6FRlsav9zkRTlw0sWVBUFg?authuser=0&hl=en&rclk=1,23.2247731,87.0394773
26544,Somudro Bandh Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Somudro+Bandh+Park/data=!4m7!3m6!1s0x39f78ddea9a7e2e1:0xedf5af37c9c883e2!8m2!3d23.0490372!4d87.436982!16s%2Fg%2F11mq303r_x!19sChIJ4eKnqd6N9zkR4oPIyTev9e0?authuser=0&hl=en&rclk=1,23.0490372,87.436982
26545,Musafirana View Point,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Musafirana+View+Point/data=!4m7!3m6!1s0x39f637e5f0ec6159:0x444e7d794514c8c7!8m2!3d22.9567596!4d86.756004!16s%2Fg%2F11g7_5z4jr!19sChIJWWHs8OU39jkRx8gURXl9TkQ?authuser=0&hl=en&rclk=1,22.9567596,86.756004
26546,Lalgarh Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Lalgarh+Park/data=!4m7!3m6!1s0x39f793c8c09ff60f:0xe8eefdc95b6b451c!8m2!3d23.0550383!4d87.3326717!16s%2Fg%2F11c7w0dcnn!19sChIJD_afwMiT9zkRHEVrW8n97ug?authuser=0&hl=en&rclk=1,23.0550383,87.3326717
26547,Mukutmanipur Dam,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Mukutmanipur+Dam/data=!4m7!3m6!1s0x39f6379539cf7e71:0xf00f749713e66e30!8m2!3d22.9638192!4d86.7887712!16s%2Fg%2F11j3qt7scn!19sChIJcX7POZU39jkRMG7mE5d0D_A?authuser=0&hl=en&rclk=1,22.9638192,86.7887712
26548,CHAMPAKIYARI CHILDREN PARK,,"park in Bankura, West Bengal",https://www.google.com/maps/place/CHAMPAKIYARI+CHILDREN+PARK/data=!4m7!3m6!1s0x39f7afe4b6b468fb:0xaba025fecfd77dfe!8m2!3d23.2520036!4d87.0384607!16s%2Fg%2F11p0dgdjr9!19sChIJ-2i0tuSv9zkR_n3Xz_4loKs?authuser=0&hl=en&rclk=1,23.2520036,87.0384607
26549,Srinagar pally Children's Park,Srinagar pally Children's Park,"park in Bankura, West Bengal",https://www.google.com/maps/place/Srinagar+pally+Children%27s+Park/data=!4m7!3m6!1s0x39f7af1e23e7d883:0xd27a39ff13a1000c!8m2!3d23.2419327!4d87.0318833!16s%2Fg%2F11rhrtbqy8!19sChIJg9jnIx6v9zkRDAChE_85etI?authuser=0&hl=en&rclk=1,23.2419327,87.0318833
26550,Lemon Garden,"Park · 11 No, 63W7+687, North, Shubhankar Sarani Rd","park in Bankura, West Bengal",https://www.google.com/maps/place/Lemon+Garden/data=!4m7!3m6!1s0x39f7a559eda9e20f:0x9cc4d96bd925dd49!8m2!3d23.2456947!4d87.0630817!16s%2Fg%2F11r95plhrw!19sChIJD-Kp7Vml9zkRSd0l2WvZxJw?authuser=0&hl=en&rclk=1,23.2456947,87.0630817
26551,Sammilani Children park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Sammilani+Children+park/data=!4m7!3m6!1s0x39f7af9808bc5e65:0x40cda1c6f5944003!8m2!3d23.2336904!4d87.0499111!16s%2Fg%2F11qsn074zv!19sChIJZV68CJiv9zkRA0CU9cahzUA?authuser=0&hl=en&rclk=1,23.2336904,87.0499111
26552,Mukutmanipur Children's Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Mukutmanipur+Children%27s+Park/data=!4m7!3m6!1s0x39f637a5d0720757:0x86a59fa36639f189!8m2!3d22.9632818!4d86.7883266!16s%2Fg%2F11h37s3gln!19sChIJVwdy0KU39jkRifE5ZqOfpYY?authuser=0&hl=en&rclk=1,22.9632818,86.7883266
26553,Satighat Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Satighat+Park/data=!4m7!3m6!1s0x39f7a500018458d9:0xa827b377cd11bd26!8m2!3d23.2407947!4d87.0730314!16s%2Fg%2F11y7kx5q_b!19sChIJ2ViEAQCl9zkRJr0RzXezJ6g?authuser=0&hl=en&rclk=1,23.2407947,87.0730314
26554,Palastola More,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Palastola+More/data=!4m7!3m6!1s0x39f7a5763ed7e04b:0x98cf270f75121ba5!8m2!3d23.2454461!4d87.0685588!16s%2Fg%2F11stj4zqb7!19sChIJS-DXPnal9zkRpRsSdQ8nz5g?authuser=0&hl=en&rclk=1,23.2454461,87.0685588
26555,SABUJ PRIYA(PARK),,"park in Bankura, West Bengal",https://www.google.com/maps/place/SABUJ+PRIYA%28PARK%29/data=!4m7!3m6!1s0x39f795ecaa21cb7d:0x68790328e62f17c!8m2!3d23.0617361!4d87.2988925!16s%2Fg%2F11kq748mtw!19sChIJfcshquyV9zkRfPFijjKQhwY?authuser=0&hl=en&rclk=1,23.0617361,87.2988925
26556,The Solitude Rock,,"park in Bankura, West Bengal",https://www.google.com/maps/place/The+Solitude+Rock/data=!4m7!3m6!1s0x39f7a8d73aa842fd:0x6ae86a6876a374a6!8m2!3d23.26878!4d87.026812!16s%2Fg%2F11c700ntfw!19sChIJ_UKoOteo9zkRpnSjdmhq6Go?authuser=0&hl=en&rclk=1,23.26878,87.026812
26557,Salbandh Eco Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Salbandh+Eco+Park/data=!4m7!3m6!1s0x39f79a0b6bbf6c71:0x946e7337a8b52ef4!8m2!3d23.1738515!4d87.320029!16s%2Fg%2F11fy4d7wmd!19sChIJcWy_awua9zkR9C61qDdzbpQ?authuser=0&hl=en&rclk=1,23.1738515,87.320029
26558,Joypur Park,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Joypur+Park/data=!4m7!3m6!1s0x39f78d6c040ad6db:0x73632477aa08b652!8m2!3d23.0519304!4d87.4382155!16s%2Fg%2F11h1m5cllm!19sChIJ29YKBGyN9zkRUrYIqnckY3M?authuser=0&hl=en&rclk=1,23.0519304,87.4382155
26559,Bahadurpur Forest,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Bahadurpur+Forest/data=!4m7!3m6!1s0x39f7a6e2ded82301:0x79a49fb5ca67da1f!8m2!3d23.305492!4d87.113333!16s%2Fg%2F11fy7h8wc5!19sChIJASPY3uKm9zkRH9pnyrWfpHk?authuser=0&hl=en&rclk=1,23.305492,87.113333
26560,mohonbagan uddyan,,"park in Bankura, West Bengal",https://www.google.com/maps/place/mohonbagan+uddyan/data=!4m7!3m6!1s0x39f7a5b529b0cb03:0x117f40971b913b66!8m2!3d23.2342179!4d87.0676123!16s%2Fg%2F11j6wxxk_g!19sChIJA8uwKbWl9zkRZjuRG5dAfxE?authuser=0&hl=en&rclk=1,23.2342179,87.0676123
26561,"Joypur Forest Rest House, Bankura",,"park in Bankura, West Bengal","https://www.google.com/maps/place/Joypur+Forest+Rest+House,+Bankura/data=!4m7!3m6!1s0x39f78c3ed40bb0c9:0xaab2b8f73220d799!8m2!3d23.0554948!4d87.4363282!16s%2Fg%2F11c5g86076!19sChIJybAL1D6M9zkRmdcgMve4sqo?authuser=0&hl=en&rclk=1",23.0554948,87.4363282
26562,Hexa Villa,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Hexa+Villa/data=!4m7!3m6!1s0x39f7af00041ab5d1:0x98ce5f044e678bf0!8m2!3d23.2446769!4d87.060778!16s%2Fg%2F11m5ttk98k!19sChIJ0bUaBACv9zkR8ItnTgRfzpg?authuser=0&hl=en&rclk=1,23.2446769,87.060778
26563,Rishabh fan,,"park in Bankura, West Bengal",https://www.google.com/maps/place/Rishabh+fan/data=!4m7!3m6!1s0x39f7af0072a4136d:0x953ac0f320201093!8m2!3d23.2446858!4d87.0607653!16s%2Fg%2F11x364h04k!19sChIJbROkcgCv9zkRkxAgIPPAOpU?authuser=0&hl=en&rclk=1,23.2446858,87.0607653
